hs4,product_name_short,product_name_short_es,translation_status,translation_source,notes
5802,Terry cloth,Terry telas,pending_manual_validation,rule_based,
5803,Gauze,Gasas,manual_validated,manual_master_review,curated_llm_manual_review
5804,Lace and net fabrics,Lace y net tejidos,pending_manual_validation,rule_based,
5805,Hand-woven tapestries,Hand-tejidos tapestries,pending_manual_validation,rule_based,
5806,Narrow woven fabrics,Narrow tejidos,pending_manual_validation,rule_based,
5807,Labels and badges of textiles,Labels y badges de textiles,pending_manual_validation,rule_based,
5808,Braids in piece,Trenzas en pieza,manual_validated,manual_master_review,curated_llm_manual_review
5809,Woven fabric incorporating metal threads,Tejidos con hilos metálicos incorporados,pending_manual_validation,rule_based,
5810,Embroidery in the piece,Bordados en pieza,manual_validated,manual_master_review,curated_llm_manual_review
5811,Quilted textile products,Productos textiles acolchados,pending_manual_validation,code_override,
5901,Stiffened textiles,Textiles endurecidos,manual_validated,manual_master_review,curated_llm_manual_review
5902,Tire cord fabric,Tejido para cordones de neumáticos,pending_manual_validation,rule_based,
5903,Textile fabrics impregnated with plastics,Textil tejidos impregnated con plásticos,pending_manual_validation,rule_based,
5904,Linoleum,Linóleo,manual_validated,manual_master_review,curated_llm_manual_review
5905,Textile wall coverings,Textil wall coverings,pending_manual_validation,rule_based,
5906,Rubberized textile fabrics,Rubberized textil tejidos,pending_manual_validation,rule_based,
5907,"Other textile fabrics impregnated, coated or covered","Otros textil tejidos impregnated, coated o covered",pending_manual_validation,rule_based,
5908,Textile wicks,Textil wicks,pending_manual_validation,rule_based,
5909,Textile hosepiping and similar tubing,Textil hosepiping y similar tubing,pending_manual_validation,rule_based,
5910,"Transmission belts or belting, of textile material","Transmission belts o belting, de textil material",pending_manual_validation,rule_based,
5911,Textile articles for technical use,Artículos textiles para usos técnicos,pending_manual_validation,rule_based,
6001,"Pile fabrics, knit","Tejidos de pelo, de punto",pending_manual_validation,rule_based,
6002,Other knitted fabrics,Otros knitted tejidos,pending_manual_validation,rule_based,
6101,"Men's overcoats, knit","Abrigos para hombre, de punto",pending_manual_validation,rule_based,
6102,"Women's overcoats, knit","Abrigos para mujer, de punto",pending_manual_validation,rule_based,
6103,"Men's suits, knit","Trajes para hombre, de punto",pending_manual_validation,rule_based,
6104,"Women's suits, knit","Trajes para mujer, de punto",pending_manual_validation,rule_based,
6105,"Men's shirts, knit","Camisas para hombre, de punto",pending_manual_validation,rule_based,
6106,"Women's shirts, knit","Camisas para mujer, de punto",pending_manual_validation,rule_based,
6107,"Men's undergarments, knit","Ropa interior para hombre, de punto",pending_manual_validation,rule_based,
6108,"Women's undergarments, knit","Ropa interior para mujer, de punto",pending_manual_validation,rule_based,
6109,"T-shirts, knit","Camisetas, de punto",pending_manual_validation,rule_based,
6110,"Sweaters, pullovers, sweatshirts etc., knit","Suéteres, pullovers, sudaderas, etc., de punto",pending_manual_validation,rule_based,
6111,"Babies' garments, knit","Prendas para bebé, de punto",pending_manual_validation,rule_based,
6112,"Activewear, knit",Prendas deportivas de punto,pending_manual_validation,rule_based,
6113,Garments knit with impregnated fibers,Prendas de punto con fibras impregnadas,pending_manual_validation,rule_based,
6114,"Other garments, knit","Las demás prendas, de punto",pending_manual_validation,rule_based,
6115,"Socks, stockings, etc., knit","Calcetines, medias, etc., de punto",pending_manual_validation,rule_based,
6116,"Gloves, knit","Guantes, de punto",pending_manual_validation,rule_based,
6117,"Other clothing accesories, knit","Los demás accesorios de vestir, de punto",pending_manual_validation,rule_based,
6201,"Men's overcoats, not knit","Abrigos para hombre, no de punto",pending_manual_validation,rule_based,
6202,"Womens overcoats, not knit","Abrigos para mujer, no de punto",pending_manual_validation,rule_based,
6203,Men's suits and pants,Trajes y pantalones para hombre,pending_manual_validation,code_override,
6204,Women's suits and pants,Trajes y pantalones para mujer,pending_manual_validation,code_override,
6205,Men's shirts,Camisas para hombre,pending_manual_validation,code_override,
6206,Women's shirts,Camisas para mujer,pending_manual_validation,code_override,
6207,Men's undergarments,Ropa interior para hombre,pending_manual_validation,code_override,
6208,Women's undergarments,Ropa interior femenina,pending_manual_validation,rule_based,
6209,Babies' garments,Prendas para bebé,manual_validated,manual_master_review,curated_llm_manual_review
6210,Garments made of textile felts and nonwoven fabric,Prendas confeccionadas con fieltros textiles y telas sin tejer,pending_manual_validation,rule_based,
6211,Activewear,Prendas deportivas y otras prendas de vestir,manual_validated,manual_master_review,curated_llm_manual_review
6212,Brassieres,Sostenes y prendas similares,manual_validated,manual_master_review,curated_llm_manual_review
6213,Handkerchiefs,Pañuelos,manual_validated,manual_master_review,curated_llm_manual_review
6214,"Shawls, scarves, etc.","Chales, bufandas, etc.",pending_manual_validation,rule_based,
6215,"Ties, bow ties and cravats","Ties, bow ties y cravats",pending_manual_validation,rule_based,
6216,Gloves,Guantes,manual_validated,manual_master_review,curated_llm_manual_review
6217,Other clothing accesories,Otros clothing accesories,pending_manual_validation,rule_based,
6301,Blankets,Mantas,manual_validated,manual_master_review,curated_llm_manual_review
6302,House linen,Ropa de hogar,manual_validated,manual_master_review,curated_llm_manual_review
6303,Curtains,Cortinas,manual_validated,manual_master_review,curated_llm_manual_review
6304,Other furnishing articles,Otros furnishing artículos,pending_manual_validation,rule_based,
6305,Bags for packing goods,Sacos para envasar mercancías,pending_manual_validation,rule_based,
6306,"Tents, tarpaulins, etc.","Tiendas de campaña, lonas, etc.",manual_validated,manual_master_review,curated_llm_manual_review
6307,Other made up articles,Otros made up artículos,pending_manual_validation,rule_based,
6308,Needlecraft sets of woven fabric and yarn,Needlecraft sets de tejidos tejido y hilados,pending_manual_validation,rule_based,
6309,Used clothes and textiles,Ropa y textiles usados,pending_manual_validation,rule_based,
6310,Used or new rags textile scraps,Trapos usados o nuevos y desechos textiles,pending_manual_validation,rule_based,
6401,Waterproof footwear,Calzado impermeable,manual_validated,manual_master_review,curated_llm_manual_review
6402,Other footwear of rubber or plastics,Los demás calzados de caucho o plástico,pending_manual_validation,rule_based,
6403,Leather footwear,Cuero footwear,pending_manual_validation,rule_based,
6404,Textile footwear,Textil footwear,pending_manual_validation,rule_based,
6405,Other footwear,Otros footwear,pending_manual_validation,rule_based,
6406,Parts of footwear,Partes de footwear,pending_manual_validation,rule_based,
6501,Hat forms,Cascos y formas para sombreros,manual_validated,manual_master_review,curated_llm_manual_review
6502,Hat shapes,Formas para sombreros,manual_validated,manual_master_review,curated_llm_manual_review
6503,Felt hats,Sombreros de fieltro,manual_validated,manual_master_review,curated_llm_manual_review
6504,Hats,Sombreros,manual_validated,manual_master_review,curated_llm_manual_review
6505,"Hats, knit","Sombreros, de punto",pending_manual_validation,rule_based,
6506,Other headgear,Otros headgear,pending_manual_validation,rule_based,
6507,Headbands,Cintas para la cabeza,pending_manual_validation,rule_based,
6601,Umbrellas,Paraguas,manual_validated,manual_master_review,curated_llm_manual_review
6602,Walking sticks,Bastones,manual_validated,manual_master_review,curated_llm_manual_review
6603,Parts of umbrellas or walking sticks,Partes de paraguas o bastones,pending_manual_validation,rule_based,
6701,Feathers or down,Feathers o down,pending_manual_validation,rule_based,
6702,Artificial flowers,Flores artificiales,manual_validated,manual_master_review,curated_llm_manual_review
6703,Human animal hair prepared for use in wigs,Pelo animal humano preparado para uso en pelucas,pending_manual_validation,rule_based,
6704,Wigs,Pelucas,manual_validated,manual_master_review,curated_llm_manual_review
6801,"Flagstones, of natural stone",Losas de piedra natural,pending_manual_validation,rule_based,
6802,Worked building stone,Trabajado building stone,pending_manual_validation,rule_based,
6803,Worked slate,Trabajado slate,pending_manual_validation,rule_based,
6804,Grindstones,Muelas y piedras de amolar,manual_validated,manual_master_review,curated_llm_manual_review
6805,Natural or artificial abrasive powder,Polvos abrasivos naturales o artificiales,pending_manual_validation,rule_based,
6806,Mineral wools and insulating materials,Mineral wools y insulating materiales,pending_manual_validation,rule_based,
6807,Asphalt,Productos de asfalto,manual_validated,manual_master_review,curated_llm_manual_review
6808,Panels of vegetable fibers,Panels de vegetal fibras,pending_manual_validation,rule_based,
6809,Plaster articles,Plaster artículos,pending_manual_validation,rule_based,
6810,"Articles of cement, of concrete or of artificial stone","Artículos de cement, de concrete o de artificial stone",pending_manual_validation,rule_based,
6811,Asbestos-cement or cellulose fiber-cement,Asbestos-cement o cellulose fibra-cement,pending_manual_validation,rule_based,
6812,Asbestos fibres,Fibras de asbesto,manual_validated,manual_master_review,curated_llm_manual_review
6813,Friction material and articles thereof,Friction material y artículos thereof,pending_manual_validation,rule_based,
6814,Mica articles,Mica artículos,pending_manual_validation,rule_based,
6815,Articles of stone or of other mineral substances,Artículos de stone o de otros mineral substances,pending_manual_validation,rule_based,
6901,"Bricks, blocks, and other ceramic goods","Bricks, blocks, y otros ceramic mercancías",pending_manual_validation,rule_based,
6902,"Bricks, tiles and similar refractory ceramic constructional goods","Bricks, tiles y similar refractory ceramic constructional mercancías",pending_manual_validation,rule_based,
6903,Other refractory ceramic goods,Otros refractory ceramic mercancías,pending_manual_validation,rule_based,
6904,Ceramic building bricks,Ladrillos cerámicos de construcción,manual_validated,manual_master_review,curated_llm_manual_review
6905,Architectural ceramic ornaments,Ornamentos cerámicos arquitectónicos,manual_validated,manual_master_review,curated_llm_manual_review
6906,Ceramic pipes,Tuberías cerámicas,manual_validated,manual_master_review,curated_llm_manual_review
6907,Unglazed ceramic flags and pavers,Baldosas y adoquines cerámicos sin esmaltar,pending_manual_validation,rule_based,
6908,Glazed ceramic flags and pavers,Baldosas y adoquines cerámicos esmaltados,pending_manual_validation,rule_based,
6909,Ceramic wares for technical ware,Artículos cerámicos para usos técnicos,pending_manual_validation,rule_based,
6910,"Ceramic sinks, washbasins, and similar sanitary fixtures","Fregaderos, lavabos y aparatos sanitarios similares de cerámica",pending_manual_validation,code_override,
6911,Porcelain or china household articles,Artículos domésticos de porcelana o loza,pending_manual_validation,code_override,
6912,Ceramic household articles,Artículos domésticos de cerámica,pending_manual_validation,code_override,
6913,Ornamental ceramic articles,Ornamental ceramic artículos,pending_manual_validation,rule_based,
6914,Other ceramic articles,Otros ceramic artículos,pending_manual_validation,rule_based,
7001,Cullet and other scraps of glass,Cascotes y demás desechos de vidrio,pending_manual_validation,rule_based,
7002,Glass balls,Bolas de vidrio,pending_manual_validation,rule_based,
7003,"Glass, cast or rolled",Vidrio colado o laminado,pending_manual_validation,rule_based,
7004,Drawn and blown glass,Vidrio estirado o soplado,pending_manual_validation,rule_based,
7005,Float glass,Vidrio flotado,pending_manual_validation,rule_based,
7006,Worked glass,Vidrio trabajado,pending_manual_validation,rule_based,
7007,Safety glass,Vidrio de seguridad,pending_manual_validation,rule_based,
7008,Multiple-walled insulating glass,Vidrio aislante de paredes múltiples,pending_manual_validation,rule_based,
7009,Glass mirrors,Espejos de vidrio,pending_manual_validation,rule_based,
7010,Glass containers for conveyance,Envases de vidrio para transporte,pending_manual_validation,rule_based,
7011,Glass envelopes,Ampollas de vidrio,pending_manual_validation,rule_based,
7012,Glass inners for vacuum flasks,Recipientes interiores de vidrio para termos,pending_manual_validation,rule_based,
7013,Glassware for interior decorative use,Artículos de vidrio para decoración de interiores,pending_manual_validation,rule_based,
7014,Signaling glassware,Vidriería para señalización,manual_validated,manual_master_review,curated_llm_manual_review
7015,Clock or watch glasses and similar glasses,Clock o reloj glasses y similar glasses,pending_manual_validation,rule_based,
7016,Glass paving blocks or other molded products,"Bloques, ladrillos y demás artículos moldeados de vidrio",pending_manual_validation,rule_based,
7017,"Laboratory, hygienic or pharmaceutical glassware","Artículos de vidrio para laboratorio, higiene o farmacia",pending_manual_validation,code_override,
7018,Glass beads,Cuentas de vidrio,pending_manual_validation,rule_based,
7019,Glass fibers,Fibras de vidrio,pending_manual_validation,rule_based,
7020,Other articles of glass,Los demás artículos de vidrio,pending_manual_validation,rule_based,
7101,Pearls,Perlas,manual_validated,manual_master_review,curated_llm_manual_review
7102,Diamonds,Diamantes,manual_validated,manual_master_review,curated_llm_manual_review
7103,Precious stones,Preciosos stones,pending_manual_validation,rule_based,
7104,Synthetic precious stones,Piedras preciosas sintéticas,pending_manual_validation,code_override,
7105,Diamond dust,Polvo de diamante,manual_validated,manual_master_review,curated_llm_manual_review
7106,Silver,Plata,manual_validated,manual_master_review,curated_llm_manual_review
7107,Silver clad metals,Silver revestidos metales,pending_manual_validation,rule_based,
7108,Gold,Oro,pending_manual_validation,rule_based,
7109,Gold clad metals,Gold revestidos metales,pending_manual_validation,rule_based,
7110,Platinum,Platino,manual_validated,manual_master_review,curated_llm_manual_review
7111,Platinum clad metals,Metales chapados con platino,pending_manual_validation,rule_based,
7112,Scrap of precious metal,Desechos de metal precioso,pending_manual_validation,rule_based,
7113,Jewelry of precious metal,Joyería de metal precioso,pending_manual_validation,rule_based,
7114,Goldsmith and silversmith wares,Artículos de orfebrería y platería,pending_manual_validation,rule_based,
7115,Other articles of precious metals,Otros artículos de preciosos metales,pending_manual_validation,rule_based,
7116,Articles of precious stones,Artículos de preciosos stones,pending_manual_validation,rule_based,
7117,Imitation jewelry,Bisutería,pending_manual_validation,rule_based,
7118,Coin,Monedas,manual_validated,manual_master_review,curated_llm_manual_review
7201,Pig iron,Pig hierro,pending_manual_validation,rule_based,
7202,Ferroalloys,Ferroaleaciones,manual_validated,manual_master_review,curated_llm_manual_review
7203,Ferrous products from the reduction of iron ore,Productos ferrosos obtenidos por reducción de mineral de hierro,pending_manual_validation,code_override,
7204,Ferrous waste and scrap,Ferrous desechos y chatarra,pending_manual_validation,rule_based,
7205,Powders of iron or steel,Polvos de hierro o acero,pending_manual_validation,code_override,
7206,Iron and nonalloy steel,Hierro y sin alear acero,pending_manual_validation,rule_based,
7207,Semifinished products of iron or nonalloy steel,Productos semiterminados de hierro o acero sin alear,pending_manual_validation,code_override,
7208,"Flat-rolled iron, width > 600mm, hot-rolled, not clad","Productos laminados planos de hierro, ancho > 600 mm, laminados en caliente, sin revestir",pending_manual_validation,rule_based,
7209,"Flat-rolled iron, width > 600mm, cold-rolled, not clad","Productos laminados planos de hierro, ancho > 600 mm, laminados en frío, sin revestir",pending_manual_validation,rule_based,
7210,"Flat rolled iron, width > 600mm, clad","Productos laminados planos de hierro, ancho > 600 mm, revestidos",pending_manual_validation,code_override,
7211,"Flat-rolled iron, width < 600mm, not clad","Productos laminados planos de hierro, ancho < 600 mm, sin revestir",pending_manual_validation,rule_based,
7212,"Flat-rolled iron, width < 600mm, clad","Laminados planos hierro, ancho < 600mm, revestidos",pending_manual_validation,rule_based,
7213,Hot rolled bars of iron,Barras laminadas en caliente de hierro,pending_manual_validation,rule_based,
7214,"Other bars of iron, not further worked than forged","Las demás barras de hierro, sin trabajar más que forjadas",pending_manual_validation,rule_based,
7215,Other bars and rods of iron or nonalloy steel,Otros bars y rods de hierro o sin alear acero,pending_manual_validation,rule_based,
7216,Angles of iron or nonalloy steel,Angles de hierro o sin alear acero,pending_manual_validation,rule_based,
7217,Wire of iron or nonalloy steel,Alambre de hierro o acero sin alear,pending_manual_validation,rule_based,
7218,Stainless steel in ingots,Acero inoxidable en lingotes,pending_manual_validation,rule_based,
7219,Flat-rolled products of stainless steel of a width > 600 mm,"Productos laminados planos de acero inoxidable, ancho > 600 mm",pending_manual_validation,code_override,
7220,Flat-rolled products of stainless steel of a width < 600 mm,"Productos laminados planos de acero inoxidable, ancho < 600 mm",pending_manual_validation,code_override,
7221,"Bars of stainless steel, hot-rolled","Bars de inoxidable acero, laminados en caliente",pending_manual_validation,rule_based,
7222,Other bars and rods of stainless steel,Otros bars y rods de inoxidable acero,pending_manual_validation,rule_based,
7223,Wire of stainless steel,Alambre de acero inoxidable,pending_manual_validation,rule_based,
7224,Other alloy steel in primary form,Otros aleado acero in primary form,pending_manual_validation,rule_based,
7225,"Flat-rolled products of other alloy steel, width > 600 mm","Productos laminados planos de los demás aceros aleados, ancho > 600 mm",pending_manual_validation,code_override,
7226,"Flat-rolled products of other alloy steel, width < 600 mm","Productos laminados planos de los demás aceros aleados, ancho < 600 mm",pending_manual_validation,code_override,
7227,Bars of other alloy steel,Bars de otros aleado acero,pending_manual_validation,rule_based,
7228,Other bars and rods of other alloy steel,Otros bars y rods de otros aleado acero,pending_manual_validation,rule_based,
7229,Wire of other alloy steel,Alambre de los demás aceros aleados,pending_manual_validation,rule_based,
7301,Sheet piling of iron or steel,Sheet piling de hierro o acero,pending_manual_validation,rule_based,
7302,Railway construction material of iron or steel,Ferroviarios construction material de hierro o acero,pending_manual_validation,rule_based,
7303,Tubes of cast iron,Tubos de fundición,pending_manual_validation,code_override,
7304,"Tubes, seamless, of iron or steel",Tubos sin costura de hierro o acero,pending_manual_validation,code_override,
7305,"Other tubes and pipes, diameter > 406.4 mm, of iron or steel","Los demás tubos y caños, diámetro > 406.4 mm, de hierro o acero",pending_manual_validation,code_override,
7306,"Other tubes, pipes and hollow profiles of iron or steel","Otros tubos, caños y perfiles huecos de hierro o acero",pending_manual_validation,rule_based,
7307,Tube or pipe fittings of iron or steel,Tube o pipe fittings de hierro o acero,pending_manual_validation,rule_based,
7308,"Structures and their parts, of iron or steel","Estructuras y sus partes, de hierro o acero",manual_validated,manual_master_review,curated_llm_manual_review
7309,"Tanks etc. > 300 liters, iron or steel","Tanks etc. > 300 liters, hierro o acero",pending_manual_validation,rule_based,
7310,"Tanks etc. < 300 liters, iron or steel","Tanks etc. < 300 liters, hierro o acero",pending_manual_validation,rule_based,
7311,Containers for compressed or liquified gas,Recipientes para gas comprimido o licuado,pending_manual_validation,rule_based,
7312,"Wire of iron or steel, not insulated","Alambre de hierro o acero, sin aislar",pending_manual_validation,rule_based,
7313,Barbed wire of iron or steel,Alambre de púas de hierro o acero,pending_manual_validation,rule_based,
7314,Cloth of iron or steel wire,Telas metálicas de alambre de hierro o acero,pending_manual_validation,rule_based,
7315,Chain of iron or steel,Chain de hierro o acero,pending_manual_validation,rule_based,
7316,Anchors of iron or steel,Anchors de hierro o acero,pending_manual_validation,rule_based,
7317,Nails and similar articles of iron or steel,Clavos y artículos similares de hierro o acero,manual_validated,manual_master_review,curated_llm_manual_review
7318,Screws and similar articles of iron or steel,Screws y similar artículos de hierro o acero,pending_manual_validation,rule_based,
7319,Articles for sewing of iron or steel,Artículos para coser de hierro o acero,pending_manual_validation,rule_based,
7320,Springs of iron or steel,Springs de hierro o acero,pending_manual_validation,rule_based,
7321,Stoves and similar non-electric appliances of iron or steel,Estufas y aparatos similares no eléctricos de hierro o acero,pending_manual_validation,code_override,
7322,Radiators for central heating of iron or steel,Radiadores para calefacción central de hierro o acero,pending_manual_validation,rule_based,
7323,Household articles of iron or steel,Artículos domésticos de hierro o acero,pending_manual_validation,code_override,
7324,Sanitary ware and parts of iron or steel,Aparatos sanitarios y sus partes de hierro o acero,pending_manual_validation,rule_based,
7325,Other cast articles of iron or steel,Otros cast artículos de hierro o acero,pending_manual_validation,rule_based,
7326,Other articles of iron or steel,Otros artículos de hierro o acero,pending_manual_validation,rule_based,
7401,Copper mattes,Cobre mattes,pending_manual_validation,rule_based,
7402,Unrefined copper,Unrefined cobre,pending_manual_validation,rule_based,
7403,Refined copper and copper alloys,Refined cobre y cobre alloys,pending_manual_validation,rule_based,
7404,Copper waste and scrap,Cobre desechos y chatarra,pending_manual_validation,rule_based,
7405,Master alloys of copper,Master alloys de cobre,pending_manual_validation,rule_based,
7406,Copper powders and flakes,Polvos y escamas de cobre,pending_manual_validation,code_override,
7407,"Copper bars, rods and profiles","Barras, varillas y perfiles de cobre",manual_validated,manual_master_review,curated_llm_manual_review
7408,Copper wire,Alambre de cobre,pending_manual_validation,rule_based,
7409,"Copper plates, sheets and strip > 0.15 mm","Cobre placas, hojas y strip > 0.15 mm",pending_manual_validation,rule_based,
7410,Copper foil < 0.15 mm thick,Cobre foil < 0.15 mm thick,pending_manual_validation,rule_based,
7411,Copper tubes and pipes,Tubos y caños de cobre,pending_manual_validation,code_override,
7412,Copper tube or pipe fittings,Cobre tube o pipe fittings,pending_manual_validation,rule_based,
7413,"Copper wire, uninsulated",Alambre de cobre sin aislar,pending_manual_validation,rule_based,
7414,Endless bands of copper wire for machinery,Bandas sin fin de alambre de cobre para maquinaria,pending_manual_validation,rule_based,
7415,Screws and similar articles of copper,Screws y similar artículos de cobre,pending_manual_validation,rule_based,
7416,Copper springs,Cobre springs,pending_manual_validation,rule_based,
7417,Copper cooking products,Artículos de cocina de cobre,pending_manual_validation,code_override,
7418,Household articles of copper,Artículos domésticos de cobre,pending_manual_validation,code_override,
7419,Other articles of copper,Otros artículos de cobre,pending_manual_validation,rule_based,
7501,Nickel mattes,Matas de níquel,manual_validated,manual_master_review,curated_llm_manual_review
7502,Nickel unwrought,Níquel en bruto,pending_manual_validation,rule_based,
7503,Nickel waste and scrap,Nickel desechos y chatarra,pending_manual_validation,rule_based,
7504,Nickel powders,Polvos de níquel,pending_manual_validation,code_override,
7505,"Nickel bars, wire etc.","Barras, alambre, etc. de níquel",pending_manual_validation,rule_based,
7506,Nickel plates,Nickel placas,pending_manual_validation,rule_based,
7507,Nickel tubes and pipes,Tubos y caños de níquel,pending_manual_validation,code_override,
7508,Other articles of nickel,Otros artículos de nickel,pending_manual_validation,rule_based,
7601,Unwrought aluminum,Unwrought aluminio,pending_manual_validation,rule_based,
7602,"Waste or scrap, aluminium",Desechos y chatarra de aluminio,manual_validated,manual_master_review,curated_llm_manual_review
7603,Aluminum powders,Polvos de aluminio,pending_manual_validation,code_override,
7604,Aluminum bars,Barras y perfiles de aluminio,manual_validated,manual_master_review,curated_llm_manual_review
7605,Aluminum wire,Alambre de aluminio,pending_manual_validation,rule_based,
7606,Aluminum plates > 0.2 mm,Aluminio placas > 0.2 mm,pending_manual_validation,rule_based,
7607,Aluminum foil < 0.2 mm,Aluminio foil < 0.2 mm,pending_manual_validation,rule_based,
7608,Aluminum tubes and pipes,Tubos y caños de aluminio,pending_manual_validation,code_override,
7609,Aluminum tube or pipe fittings,Aluminio tube o pipe fittings,pending_manual_validation,rule_based,
7610,"Aluminum structures (bridges, towers etc)","Aluminio structures (bridges, towers etc)",pending_manual_validation,rule_based,
7611,"Aluminum containers, >300 liters","Recipientes de aluminio, >300 litros",pending_manual_validation,rule_based,
7612,"Aluminum containers, <300 liters","Recipientes de aluminio, <300 litros",pending_manual_validation,rule_based,
7613,Aluminum containers for compressed or liquefied gas,Recipientes de aluminio para gas comprimido o licuado,pending_manual_validation,rule_based,
7614,"Aluminum wire, not insulated","Alambre de aluminio, sin aislar",pending_manual_validation,rule_based,
7615,Household articles of aluminum,Artículos domésticos de aluminio,pending_manual_validation,code_override,
7616,Other articles of aluminum,Otros artículos de aluminio,pending_manual_validation,rule_based,
7801,Lead refined unwrought,Plomo refinado en bruto,pending_manual_validation,rule_based,
7802,Lead waste or scrap,Plomo desechos o chatarra,pending_manual_validation,rule_based,
7803,"Lead bars, rods, profiles and wire","Barras, varillas, perfiles y alambre de plomo",pending_manual_validation,rule_based,
7804,Lead foil <2mm,Plomo foil <2mm,pending_manual_validation,rule_based,
7805,"Lead tubes, pipes and fittings","Tubos, caños y accesorios de plomo",pending_manual_validation,code_override,
7806,Other articles of lead,Otros artículos de plomo,pending_manual_validation,rule_based,
7901,Unwrought zinc,Zinc en bruto,pending_manual_validation,rule_based,
7902,Zinc waste and scrap,Zinc desechos y chatarra,pending_manual_validation,rule_based,
7903,Zinc powders,Polvos de zinc,pending_manual_validation,rule_based,
7904,Zinx bars and wire,Barras y alambre de zinc,pending_manual_validation,rule_based,
7905,Zinc plates and foil,Placas y hojas de zinc,pending_manual_validation,rule_based,
7906,"Zinc tubes, pipes and tube or pipe fittings",Tubos y accesorios de tubería de zinc,pending_manual_validation,rule_based,
7907,Other articles of zinc,Otros artículos de zinc,pending_manual_validation,rule_based,
8001,Unwrought tin,Estaño en bruto,manual_validated,manual_master_review,curated_llm_manual_review
8002,Tin waste and scrap,Tin desechos y chatarra,pending_manual_validation,rule_based,
8003,Tin bars and wire,Barras y alambre de estaño,pending_manual_validation,rule_based,
8004,"Tin plates, sheets and strips, thickness > 0.2 mm","Tin placas, hojas y strips, thickness > 0.2 mm",pending_manual_validation,rule_based,
8005,"Tin foil, thickness < 0.2 mm","Hojas de estaño de espesor < 0,2 mm",manual_validated,manual_master_review,curated_llm_manual_review
8006,Tin pipes or tubes and pipe fittings,Tubos o caños y accesorios de estaño,pending_manual_validation,code_override,
8007,Other articles of tin,Otros artículos de tin,pending_manual_validation,rule_based,
8101,Tungsten (wolfram),Tungsteno (wolframio),manual_validated,manual_master_review,curated_llm_manual_review
8102,Molybdenum,Molibdeno,manual_validated,manual_master_review,curated_llm_manual_review
8103,Tantalum,Tantalio,manual_validated,manual_master_review,curated_llm_manual_review
8104,Magnesium,Magnesio,manual_validated,manual_master_review,curated_llm_manual_review
8105,Cobalt,Cobalto,manual_validated,manual_master_review,curated_llm_manual_review
8106,Bismuth,Bismuto,manual_validated,manual_master_review,curated_llm_manual_review
8107,Cadmium,Cadmio,manual_validated,manual_master_review,curated_llm_manual_review
8108,Titanium,Titanio,manual_validated,manual_master_review,curated_llm_manual_review
8109,Zirconium,Circonio,manual_validated,manual_master_review,curated_llm_manual_review
8110,Antimony,Antimonio,manual_validated,manual_master_review,curated_llm_manual_review
8111,Manganese,Manganeso,manual_validated,manual_master_review,curated_llm_manual_review
8112,Other metals,Otros metales,pending_manual_validation,rule_based,
8113,Cermets,Cermets,manual_validated,manual_master_review,curated_llm_manual_review
8201,Handtools for gardening,Herramientas de mano para jardinería,pending_manual_validation,rule_based,
8202,Handsaws,Sierras de mano,manual_validated,manual_master_review,curated_llm_manual_review
8203,"Pliers, pincers and other metal handtools","Alicates, tenazas y otras herramientas de mano de metal",pending_manual_validation,rule_based,
8204,Wrenches,Llaves de ajuste,manual_validated,manual_master_review,curated_llm_manual_review
8205,Hand tools n.e.c.,"Herramientas de mano, n.e.p.",pending_manual_validation,rule_based,
8206,Retail tool sets,Juegos de herramientas para venta al por menor,manual_validated,manual_master_review,curated_llm_manual_review
8207,Interchangeable tools for hand tools,Herramientas intercambiables para herramientas de mano,pending_manual_validation,rule_based,
8208,Knives and blades for machines,Cuchillas y hojas para máquinas,pending_manual_validation,rule_based,
8209,"Articles for utensils, of cermet","Artículos para utensilios, de cermet",pending_manual_validation,rule_based,
8210,"Hand-operated appliances, food preparation, <10kg","Aparatos accionados a mano para preparar alimentos, <10 kg",pending_manual_validation,code_override,
8211,Knife sets,Cuchillos y juegos de cuchillos,manual_validated,manual_master_review,curated_llm_manual_review
8212,Razors,Navajas y maquinillas de afeitar,manual_validated,manual_master_review,curated_llm_manual_review
8213,Scissors,Tijeras,manual_validated,manual_master_review,curated_llm_manual_review
8214,Other cutlery,Otros cutlery,pending_manual_validation,rule_based,
8215,Cutlery,Cubiertos,manual_validated,manual_master_review,curated_llm_manual_review
8301,Padlocks and locks,Candados y cerraduras,manual_validated,manual_master_review,curated_llm_manual_review
8302,"Base metal mountings, fittings and similar articles","Herrajes, guarniciones y artículos similares de metal común",pending_manual_validation,rule_based,
8303,Safes,Cajas de caudales,manual_validated,manual_master_review,curated_llm_manual_review
8304,"Paper trays and similar office equipment, of base metal","Bandejas para papel y equipos de oficina similares, de metal común",pending_manual_validation,rule_based,
8305,"Paper clips and similar office articles, of metal","Clips para papel y artículos de oficina similares, de metal",pending_manual_validation,rule_based,
8306,"Ornaments, statuettes, etc. of metal","Adornos, estatuillas, etc. de metal",pending_manual_validation,rule_based,
8307,Flexible tubing of base metal,Tubos flexibles de metal común,pending_manual_validation,rule_based,
8308,"Clasps, buckles etc. of metal","Broches, hebillas, etc. de metal",pending_manual_validation,rule_based,
8309,"Stoppers, caps and lids of metal","Tapones, cápsulas y tapas de metal",pending_manual_validation,rule_based,
